beta,prob_minimo_1,prob_minimo_2,prob_total
8.247085427135678,0.377648,0.3824290000000001,0.7600770000000001
8.34753768844221,0.389864999999999,0.3820999999999992,0.7719649999999982
8.447989949748743,0.34051899999999946,0.385657,0.7261759999999995
8.548442211055276,0.3368709999999996,0.3857199999999993,0.7225909999999989
8.648894472361809,0.384816,0.38410400000000006,0.76892
8.749346733668341,0.3889720000000009,0.3897690000000008,0.7787410000000017
8.849798994974874,0.39366900000000077,0.3951060000000009,0.7887750000000017
8.950251256281406,0.35026299999999955,0.39106099999999944,0.741323999999999
9.05070351758794,0.3880529999999999,0.3935020000000001,0.781555
9.151155778894472,0.39291599999999877,0.350058999999999,0.7429749999999977
9.251608040201004,0.40578999999999965,0.36439099999999974,0.7701809999999993
9.352060301507537,0.400744,0.35194099999999995,0.7526849999999999
